region,province,Data.Source,CFPP.name,MW,GEM.ID,Island,In.RUPTL.2021.2030,In.RUPTL.2025.2034,Biomass.Co.firing.Status,Biomass.type,Biomass.share,Gov..Prog.,Status.June.2023..JETP,Status.July.2024,COD,COD_RUPTL.2025,Retirement.target,Years.in.operation,Capacity.Group,YO.Group,Owner,Steam.Tech.,Boiler.Tech.,thermal_efficiency,APC,Notes,Latitude,Longitude,gas_unit,Hg.in.coal..ppb,Stack.height..m.,Stack.diameter..m.,Flue.exit.temp...U.2103..,Flue.velocity..m.s.,Link,GEM.Wiki,Captive.industry,Status.Jan.2024,Status.Jun.2023,Parent,Provinsi_ID,gem_unit_phase_id,gem_plant_unit_name,Status,Steam.Tech._GEM,COD_GEM,cofiring_name,cofiring_status,cofiring_share,biomass_type,cofiring_notes,cofiring_MW,cofiring_date,cofiring_future_target,cofiring_target_date,SO2_control,NOx_control,is_new,is_small,SOx_default,NOx_default,PM_default,pollutant,emissions_t,mg.Nm3,base_utilization,sfgv,fuel_input_GJ,fuel_kcal,hg_capture,GWh,emissions_t_per_GWh,grid,cluster,emission_names,is_new_cluster
Java-Bali-Sumatra,Kepulauan Riau,NA,PT Tianshan Alumina power station,160,G100001018057,NA,NA,NA,NA,NA,NA,NA,NA,pre-permit,2030,NA,NA,NA,NA,NA,captive,unknown,NA,0.38,NA,NA,-0.55415,104.4297,NA,58.72,NA,NA,NA,NA,NA,https://www.gem.wiki/PT_Tianshan_Alumina_power_station,Aluminum,unknown,unknown,Tianshan Alumina PT,Riau,G100001018057,PT Tianshan Alumina --,permitted,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,NA,TRUE,FALSE,550,550,59.5,SOx,2215.9612150375942,550,0.8,379.2857142857143,10622652.631578948,5000,0.1,1121.28,1.976278195488722,Java-Bali-Sumatra,pttia147,PTTia147,TRUE
Java-Bali-Sumatra,Kepulauan Riau,NA,PT Tianshan Alumina power station,160,G100001018057,NA,NA,NA,NA,NA,NA,NA,NA,pre-permit,2030,NA,NA,NA,NA,NA,captive,unknown,NA,0.38,NA,NA,-0.55415,104.4297,NA,58.72,NA,NA,NA,NA,NA,https://www.gem.wiki/PT_Tianshan_Alumina_power_station,Aluminum,unknown,unknown,Tianshan Alumina PT,Riau,G100001018057,PT Tianshan Alumina --,permitted,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,NA,TRUE,FALSE,550,550,59.5,PM,239.7267132631579,59.5,0.8,379.2857142857143,10622652.631578948,5000,0.1,1121.28,0.21379736842105265,Java-Bali-Sumatra,pttia147,PTTia147,TRUE
Java-Bali-Sumatra,Kepulauan Riau,NA,PT Tianshan Alumina power station,160,G100001018057,NA,NA,NA,NA,NA,NA,NA,NA,pre-permit,2030,NA,NA,NA,NA,NA,captive,unknown,NA,0.38,NA,NA,-0.55415,104.4297,NA,58.72,NA,NA,NA,NA,NA,https://www.gem.wiki/PT_Tianshan_Alumina_power_station,Aluminum,unknown,unknown,Tianshan Alumina PT,Riau,G100001018057,PT Tianshan Alumina --,permitted,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,NA,TRUE,FALSE,550,550,59.5,Hg,0.02682390186973235,NA,0.8,379.2857142857143,10622652.631578948,5000,0.1,1121.28,2.3922572301059816e-5,Java-Bali-Sumatra,pttia147,PTTia147,TRUE
Java-Bali-Sumatra,Kepulauan Riau,NA,PT Tianshan Alumina power station,160,G100001018057,NA,NA,NA,NA,NA,NA,NA,NA,pre-permit,2030,NA,NA,NA,NA,NA,captive,unknown,NA,0.38,NA,NA,-0.55415,104.4297,NA,58.72,NA,NA,NA,NA,NA,https://www.gem.wiki/PT_Tianshan_Alumina_power_station,Aluminum,unknown,unknown,Tianshan Alumina PT,Riau,G100001018057,PT Tianshan Alumina --,permitted,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,NA,TRUE,FALSE,550,550,59.5,CO2,1004902.9389473685,NA,0.8,379.2857142857143,10622652.631578948,5000,0.1,1121.28,896.2105263157896,Java-Bali-Sumatra,pttia147,PTTia147,TRUE
Java-Bali-Sumatra,Lampung,AMDAL on hand,Sebalang Unit 1,100,G106136,Sumatra,NA,NA,Commercial/implemented,NA,NA,NA,operating,operating,2015,NA,NA,11,1,3,PLN,SubC,CFB,0.38,ESP,NA,-5.58594,105.38720000000001,NA,58.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G100000106136,Lampung Sebalang Unit 1,operating,subcritical,2015,Sebalang (Tarahan Baru),Commercial/implemented,0.05,Woodchips,NA,200,2022-12-21T00:00:00Z,NA,NA,FGD,none,FALSE,TRUE,46,550,100,NOx,1169.6152318553607,550,0.6756018501657136,379.2857142857143,5606784.196533144,5000,0.1,591.8272207451652,1.9762781954887223,Java-Bali-Sumatra,sebal113,Sebal113,FALSE
Java-Bali-Sumatra,Lampung,AMDAL on hand,Sebalang Unit 1,100,G106136,Sumatra,NA,NA,Commercial/implemented,NA,NA,NA,operating,operating,2015,NA,NA,11,1,3,PLN,SubC,CFB,0.38,ESP,NA,-5.58594,105.38720000000001,NA,58.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G100000106136,Lampung Sebalang Unit 1,operating,subcritical,2015,Sebalang (Tarahan Baru),Commercial/implemented,0.05,Woodchips,NA,200,2022-12-21T00:00:00Z,NA,NA,FGD,none,FALSE,TRUE,46,550,100,SOx,97.8223648460847,46,0.6756018501657136,379.2857142857143,5606784.196533144,5000,0.1,591.8272207451652,0.1652887218045113,Java-Bali-Sumatra,sebal113,Sebal113,FALSE
Java-Bali-Sumatra,Lampung,AMDAL on hand,Sebalang Unit 1,100,G106136,Sumatra,NA,NA,Commercial/implemented,NA,NA,NA,operating,operating,2015,NA,NA,11,1,3,PLN,SubC,CFB,0.38,ESP,NA,-5.58594,105.38720000000001,NA,58.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G100000106136,Lampung Sebalang Unit 1,operating,subcritical,2015,Sebalang (Tarahan Baru),Commercial/implemented,0.05,Woodchips,NA,200,2022-12-21T00:00:00Z,NA,NA,FGD,none,FALSE,TRUE,46,550,100,PM,212.6573148827928,100,0.6756018501657136,379.2857142857143,5606784.196533144,5000,0.1,591.8272207451652,0.3593233082706767,Java-Bali-Sumatra,sebal113,Sebal113,FALSE
Java-Bali-Sumatra,Lampung,AMDAL on hand,Sebalang Unit 1,100,G106136,Sumatra,NA,NA,Commercial/implemented,NA,NA,NA,operating,operating,2015,NA,NA,11,1,3,PLN,SubC,CFB,0.38,ESP,NA,-5.58594,105.38720000000001,NA,58.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G100000106136,Lampung Sebalang Unit 1,operating,subcritical,2015,Sebalang (Tarahan Baru),Commercial/implemented,0.05,Woodchips,NA,200,2022-12-21T00:00:00Z,NA,NA,FGD,none,FALSE,TRUE,46,550,100,Hg,0.01402782961564559,NA,0.6756018501657136,379.2857142857143,5606784.196533144,5000,0.1,591.8272207451652,2.370257589365906e-5,Java-Bali-Sumatra,sebal113,Sebal113,FALSE
Java-Bali-Sumatra,Lampung,AMDAL on hand,Sebalang Unit 1,100,G106136,Sumatra,NA,NA,Commercial/implemented,NA,NA,NA,operating,operating,2015,NA,NA,11,1,3,PLN,SubC,CFB,0.38,ESP,NA,-5.58594,105.38720000000001,NA,58.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G100000106136,Lampung Sebalang Unit 1,operating,subcritical,2015,Sebalang (Tarahan Baru),Commercial/implemented,0.05,Woodchips,NA,200,2022-12-21T00:00:00Z,NA,NA,FGD,none,FALSE,TRUE,46,550,100,CO2,530401.7849920355,NA,0.6756018501657136,379.2857142857143,5606784.196533144,5000,0.1,591.8272207451652,896.2105263157896,Java-Bali-Sumatra,sebal113,Sebal113,FALSE
Java-Bali-Sumatra,Lampung,AMDAL on hand,Sebalang Unit 2,100,G106137,Sumatra,NA,NA,Commercial/implemented,NA,NA,NA,operating,operating,2015,NA,NA,11,1,3,PLN,SubC,CFB,0.38,ESP,NA,-5.58594,105.38720000000001,NA,58.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G100000106137,Lampung Sebalang Unit 2,operating,subcritical,2015,Sebalang (Tarahan Baru),Commercial/implemented,0.05,Woodchips,NA,200,2022-12-21T00:00:00Z,NA,NA,FGD,none,FALSE,TRUE,46,550,100,NOx,1169.6152318553607,550,0.6756018501657136,379.2857142857143,5606784.196533144,5000,0.1,591.8272207451652,1.9762781954887223,Java-Bali-Sumatra,sebal113,Sebal113,FALSE
Java-Bali-Sumatra,Lampung,AMDAL on hand,Sebalang Unit 2,100,G106137,Sumatra,NA,NA,Commercial/implemented,NA,NA,NA,operating,operating,2015,NA,NA,11,1,3,PLN,SubC,CFB,0.38,ESP,NA,-5.58594,105.38720000000001,NA,58.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G100000106137,Lampung Sebalang Unit 2,operating,subcritical,2015,Sebalang (Tarahan Baru),Commercial/implemented,0.05,Woodchips,NA,200,2022-12-21T00:00:00Z,NA,NA,FGD,none,FALSE,TRUE,46,550,100,SOx,97.8223648460847,46,0.6756018501657136,379.2857142857143,5606784.196533144,5000,0.1,591.8272207451652,0.1652887218045113,Java-Bali-Sumatra,sebal113,Sebal113,FALSE
Java-Bali-Sumatra,Lampung,AMDAL on hand,Sebalang Unit 2,100,G106137,Sumatra,NA,NA,Commercial/implemented,NA,NA,NA,operating,operating,2015,NA,NA,11,1,3,PLN,SubC,CFB,0.38,ESP,NA,-5.58594,105.38720000000001,NA,58.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G100000106137,Lampung Sebalang Unit 2,operating,subcritical,2015,Sebalang (Tarahan Baru),Commercial/implemented,0.05,Woodchips,NA,200,2022-12-21T00:00:00Z,NA,NA,FGD,none,FALSE,TRUE,46,550,100,PM,212.6573148827928,100,0.6756018501657136,379.2857142857143,5606784.196533144,5000,0.1,591.8272207451652,0.3593233082706767,Java-Bali-Sumatra,sebal113,Sebal113,FALSE
Java-Bali-Sumatra,Lampung,AMDAL on hand,Sebalang Unit 2,100,G106137,Sumatra,NA,NA,Commercial/implemented,NA,NA,NA,operating,operating,2015,NA,NA,11,1,3,PLN,SubC,CFB,0.38,ESP,NA,-5.58594,105.38720000000001,NA,58.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G100000106137,Lampung Sebalang Unit 2,operating,subcritical,2015,Sebalang (Tarahan Baru),Commercial/implemented,0.05,Woodchips,NA,200,2022-12-21T00:00:00Z,NA,NA,FGD,none,FALSE,TRUE,46,550,100,Hg,0.01402782961564559,NA,0.6756018501657136,379.2857142857143,5606784.196533144,5000,0.1,591.8272207451652,2.370257589365906e-5,Java-Bali-Sumatra,sebal113,Sebal113,FALSE
Java-Bali-Sumatra,Lampung,AMDAL on hand,Sebalang Unit 2,100,G106137,Sumatra,NA,NA,Commercial/implemented,NA,NA,NA,operating,operating,2015,NA,NA,11,1,3,PLN,SubC,CFB,0.38,ESP,NA,-5.58594,105.38720000000001,NA,58.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G100000106137,Lampung Sebalang Unit 2,operating,subcritical,2015,Sebalang (Tarahan Baru),Commercial/implemented,0.05,Woodchips,NA,200,2022-12-21T00:00:00Z,NA,NA,FGD,none,FALSE,TRUE,46,550,100,CO2,530401.7849920355,NA,0.6756018501657136,379.2857142857143,5606784.196533144,5000,0.1,591.8272207451652,896.2105263157896,Java-Bali-Sumatra,sebal113,Sebal113,FALSE
Java-Bali-Sumatra,Lampung,NA,Sumbagsel-1 Unit 1,150,G114207,Sumatra,Yes,Yes,None,NA,NA,NA,pre-permit,construction,2026,2025,NA,2,2,1,IPP,SubC,PC,0.38,NA,NA,-5.05743,103.8307,NA,58.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G100000114207,Sumbagsel-1 Unit 1,construction,unknown,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,NA,TRUE,FALSE,550,550,59.5,NOx,1754.4228477830404,550,0.6756018501657136,379.2857142857143,8410176.294799715,5000,0.1,887.7408311177477,1.9762781954887216,Java-Bali-Sumatra,sumba124,Sumba124,FALSE
Java-Bali-Sumatra,Lampung,NA,Sumbagsel-1 Unit 1,150,G114207,Sumatra,Yes,Yes,None,NA,NA,NA,pre-permit,construction,2026,2025,NA,2,2,1,IPP,SubC,PC,0.38,NA,NA,-5.05743,103.8307,NA,58.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G100000114207,Sumbagsel-1 Unit 1,construction,unknown,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,NA,TRUE,FALSE,550,550,59.5,SOx,1754.4228477830404,550,0.6756018501657136,379.2857142857143,8410176.294799715,5000,0.1,887.7408311177477,1.9762781954887216,Java-Bali-Sumatra,sumba124,Sumba124,FALSE
Java-Bali-Sumatra,Lampung,NA,Sumbagsel-1 Unit 1,150,G114207,Sumatra,Yes,Yes,None,NA,NA,NA,pre-permit,construction,2026,2025,NA,2,2,1,IPP,SubC,PC,0.38,NA,NA,-5.05743,103.8307,NA,58.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G100000114207,Sumbagsel-1 Unit 1,construction,unknown,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,NA,TRUE,FALSE,550,550,59.5,PM,189.79665353289258,59.5,0.6756018501657136,379.2857142857143,8410176.294799715,5000,0.1,887.7408311177477,0.21379736842105265,Java-Bali-Sumatra,sumba124,Sumba124,FALSE
Java-Bali-Sumatra,Lampung,NA,Sumbagsel-1 Unit 1,150,G114207,Sumatra,Yes,Yes,None,NA,NA,NA,pre-permit,construction,2026,2025,NA,2,2,1,IPP,SubC,PC,0.38,NA,NA,-5.05743,103.8307,NA,58.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G100000114207,Sumbagsel-1 Unit 1,construction,unknown,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,NA,TRUE,FALSE,550,550,59.5,Hg,0.02123704421701725,NA,0.6756018501657136,379.2857142857143,8410176.294799715,5000,0.1,887.7408311177477,2.3922572301059816e-5,Java-Bali-Sumatra,sumba124,Sumba124,FALSE
Java-Bali-Sumatra,Lampung,NA,Sumbagsel-1 Unit 1,150,G114207,Sumatra,Yes,Yes,None,NA,NA,NA,pre-permit,construction,2026,2025,NA,2,2,1,IPP,SubC,PC,0.38,NA,NA,-5.05743,103.8307,NA,58.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G100000114207,Sumbagsel-1 Unit 1,construction,unknown,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,NA,TRUE,FALSE,550,550,59.5,CO2,795602.677488053,NA,0.6756018501657136,379.2857142857143,8410176.294799715,5000,0.1,887.7408311177477,896.2105263157894,Java-Bali-Sumatra,sumba124,Sumba124,FALSE
Java-Bali-Sumatra,Lampung,NA,Sumbagsel-1 Unit 2,150,G114208,Sumatra,Yes,Yes,None,NA,NA,NA,pre-permit,construction,2026,2025,NA,2,2,1,IPP,SubC,PC,0.38,NA,NA,-5.05743,103.8307,NA,58.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G100000114208,Sumbagsel-1 Unit 2,construction,unknown,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,NA,TRUE,FALSE,550,550,59.5,NOx,1754.4228477830404,550,0.6756018501657136,379.2857142857143,8410176.294799715,5000,0.1,887.7408311177477,1.9762781954887216,Java-Bali-Sumatra,sumba124,Sumba124,FALSE
Java-Bali-Sumatra,Lampung,NA,Sumbagsel-1 Unit 2,150,G114208,Sumatra,Yes,Yes,None,NA,NA,NA,pre-permit,construction,2026,2025,NA,2,2,1,IPP,SubC,PC,0.38,NA,NA,-5.05743,103.8307,NA,58.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G100000114208,Sumbagsel-1 Unit 2,construction,unknown,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,NA,TRUE,FALSE,550,550,59.5,SOx,1754.4228477830404,550,0.6756018501657136,379.2857142857143,8410176.294799715,5000,0.1,887.7408311177477,1.9762781954887216,Java-Bali-Sumatra,sumba124,Sumba124,FALSE
Java-Bali-Sumatra,Lampung,NA,Sumbagsel-1 Unit 2,150,G114208,Sumatra,Yes,Yes,None,NA,NA,NA,pre-permit,construction,2026,2025,NA,2,2,1,IPP,SubC,PC,0.38,NA,NA,-5.05743,103.8307,NA,58.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G100000114208,Sumbagsel-1 Unit 2,construction,unknown,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,NA,TRUE,FALSE,550,550,59.5,PM,189.79665353289258,59.5,0.6756018501657136,379.2857142857143,8410176.294799715,5000,0.1,887.7408311177477,0.21379736842105265,Java-Bali-Sumatra,sumba124,Sumba124,FALSE
Java-Bali-Sumatra,Lampung,NA,Sumbagsel-1 Unit 2,150,G114208,Sumatra,Yes,Yes,None,NA,NA,NA,pre-permit,construction,2026,2025,NA,2,2,1,IPP,SubC,PC,0.38,NA,NA,-5.05743,103.8307,NA,58.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G100000114208,Sumbagsel-1 Unit 2,construction,unknown,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,NA,TRUE,FALSE,550,550,59.5,Hg,0.02123704421701725,NA,0.6756018501657136,379.2857142857143,8410176.294799715,5000,0.1,887.7408311177477,2.3922572301059816e-5,Java-Bali-Sumatra,sumba124,Sumba124,FALSE
Java-Bali-Sumatra,Lampung,NA,Sumbagsel-1 Unit 2,150,G114208,Sumatra,Yes,Yes,None,NA,NA,NA,pre-permit,construction,2026,2025,NA,2,2,1,IPP,SubC,PC,0.38,NA,NA,-5.05743,103.8307,NA,58.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G100000114208,Sumbagsel-1 Unit 2,construction,unknown,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,NA,TRUE,FALSE,550,550,59.5,CO2,795602.677488053,NA,0.6756018501657136,379.2857142857143,8410176.294799715,5000,0.1,887.7408311177477,896.2105263157894,Java-Bali-Sumatra,sumba124,Sumba124,FALSE
Java-Bali-Sumatra,Lampung,NA,Tarahan Unit 3,100,G109971,Sumatra,NA,NA,None,NA,NA,NA,operating,operating,2008,NA,NA,19,1,4,PLN,SubC,CFB,0.35,"ESP, Low NOx Burner",NA,-5.52121,105.3535,NA,58.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G100000109971,Tarahan Unit 3,operating,subcritical,2008,Tarahan,Commercial/implemented,0.03,Woodchips,NA,200,2021-11-15T00:00:00Z,NA,NA,FGD,LNB,FALSE,TRUE,46,222.63,100,NOx,514.0194641341528,222.63,0.6756018501657136,379.2857142857143,6087365.699093129,5000,0.1,591.8272207451652,0.8685296081632656,Java-Bali-Sumatra,tarah136,Tarah136,FALSE
Java-Bali-Sumatra,Lampung,NA,Tarahan Unit 3,100,G109971,Sumatra,NA,NA,None,NA,NA,NA,operating,operating,2008,NA,NA,19,1,4,PLN,SubC,CFB,0.35,"ESP, Low NOx Burner",NA,-5.52121,105.3535,NA,58.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G100000109971,Tarahan Unit 3,operating,subcritical,2008,Tarahan,Commercial/implemented,0.03,Woodchips,NA,200,2021-11-15T00:00:00Z,NA,NA,FGD,LNB,FALSE,TRUE,46,222.63,100,SOx,106.20713897574912,46,0.6756018501657136,379.2857142857143,6087365.699093129,5000,0.1,591.8272207451652,0.17945632653061228,Java-Bali-Sumatra,tarah136,Tarah136,FALSE
Java-Bali-Sumatra,Lampung,NA,Tarahan Unit 3,100,G109971,Sumatra,NA,NA,None,NA,NA,NA,operating,operating,2008,NA,NA,19,1,4,PLN,SubC,CFB,0.35,"ESP, Low NOx Burner",NA,-5.52121,105.3535,NA,58.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G100000109971,Tarahan Unit 3,operating,subcritical,2008,Tarahan,Commercial/implemented,0.03,Woodchips,NA,200,2021-11-15T00:00:00Z,NA,NA,FGD,LNB,FALSE,TRUE,46,222.63,100,PM,230.8850847298894,100,0.6756018501657136,379.2857142857143,6087365.699093129,5000,0.1,591.8272207451652,0.390122448979592,Java-Bali-Sumatra,tarah136,Tarah136,FALSE
Java-Bali-Sumatra,Lampung,NA,Tarahan Unit 3,100,G109971,Sumatra,NA,NA,None,NA,NA,NA,operating,operating,2008,NA,NA,19,1,4,PLN,SubC,CFB,0.35,"ESP, Low NOx Burner",NA,-5.52121,105.3535,NA,58.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G100000109971,Tarahan Unit 3,operating,subcritical,2008,Tarahan,Commercial/implemented,0.03,Woodchips,NA,200,2021-11-15T00:00:00Z,NA,NA,FGD,LNB,FALSE,TRUE,46,222.63,100,Hg,0.01523021501127236,NA,0.6756018501657136,379.2857142857143,6087365.699093129,5000,0.1,591.8272207451652,2.57342252559727e-5,Java-Bali-Sumatra,tarah136,Tarah136,FALSE
Java-Bali-Sumatra,Lampung,NA,Tarahan Unit 3,100,G109971,Sumatra,NA,NA,None,NA,NA,NA,operating,operating,2008,NA,NA,19,1,4,PLN,SubC,CFB,0.35,"ESP, Low NOx Burner",NA,-5.52121,105.3535,NA,58.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G100000109971,Tarahan Unit 3,operating,subcritical,2008,Tarahan,Commercial/implemented,0.03,Woodchips,NA,200,2021-11-15T00:00:00Z,NA,NA,FGD,LNB,FALSE,TRUE,46,222.63,100,CO2,575864.7951342099,NA,0.6756018501657136,379.2857142857143,6087365.699093129,5000,0.1,591.8272207451652,973.0285714285716,Java-Bali-Sumatra,tarah136,Tarah136,FALSE
Java-Bali-Sumatra,Lampung,NA,Tarahan Unit 4,100,G109972,Sumatra,NA,NA,None,NA,NA,NA,operating,operating,2007,NA,NA,19,1,4,PLN,SubC,CFB,0.35,"ESP, Low NOx Burner",NA,-5.52121,105.3535,NA,58.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G100000109972,Tarahan Unit 4,operating,subcritical,2007,Tarahan,Commercial/implemented,0.03,Woodchips,NA,200,2021-11-15T00:00:00Z,NA,NA,FGD,LNB,FALSE,TRUE,46,222.63,100,NOx,514.0194641341528,222.63,0.6756018501657136,379.2857142857143,6087365.699093129,5000,0.1,591.8272207451652,0.8685296081632656,Java-Bali-Sumatra,tarah136,Tarah136,FALSE
Java-Bali-Sumatra,Lampung,NA,Tarahan Unit 4,100,G109972,Sumatra,NA,NA,None,NA,NA,NA,operating,operating,2007,NA,NA,19,1,4,PLN,SubC,CFB,0.35,"ESP, Low NOx Burner",NA,-5.52121,105.3535,NA,58.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G100000109972,Tarahan Unit 4,operating,subcritical,2007,Tarahan,Commercial/implemented,0.03,Woodchips,NA,200,2021-11-15T00:00:00Z,NA,NA,FGD,LNB,FALSE,TRUE,46,222.63,100,SOx,106.20713897574912,46,0.6756018501657136,379.2857142857143,6087365.699093129,5000,0.1,591.8272207451652,0.17945632653061228,Java-Bali-Sumatra,tarah136,Tarah136,FALSE
Java-Bali-Sumatra,Lampung,NA,Tarahan Unit 4,100,G109972,Sumatra,NA,NA,None,NA,NA,NA,operating,operating,2007,NA,NA,19,1,4,PLN,SubC,CFB,0.35,"ESP, Low NOx Burner",NA,-5.52121,105.3535,NA,58.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G100000109972,Tarahan Unit 4,operating,subcritical,2007,Tarahan,Commercial/implemented,0.03,Woodchips,NA,200,2021-11-15T00:00:00Z,NA,NA,FGD,LNB,FALSE,TRUE,46,222.63,100,PM,230.8850847298894,100,0.6756018501657136,379.2857142857143,6087365.699093129,5000,0.1,591.8272207451652,0.390122448979592,Java-Bali-Sumatra,tarah136,Tarah136,FALSE
Java-Bali-Sumatra,Lampung,NA,Tarahan Unit 4,100,G109972,Sumatra,NA,NA,None,NA,NA,NA,operating,operating,2007,NA,NA,19,1,4,PLN,SubC,CFB,0.35,"ESP, Low NOx Burner",NA,-5.52121,105.3535,NA,58.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G100000109972,Tarahan Unit 4,operating,subcritical,2007,Tarahan,Commercial/implemented,0.03,Woodchips,NA,200,2021-11-15T00:00:00Z,NA,NA,FGD,LNB,FALSE,TRUE,46,222.63,100,Hg,0.01523021501127236,NA,0.6756018501657136,379.2857142857143,6087365.699093129,5000,0.1,591.8272207451652,2.57342252559727e-5,Java-Bali-Sumatra,tarah136,Tarah136,FALSE
Java-Bali-Sumatra,Lampung,NA,Tarahan Unit 4,100,G109972,Sumatra,NA,NA,None,NA,NA,NA,operating,operating,2007,NA,NA,19,1,4,PLN,SubC,CFB,0.35,"ESP, Low NOx Burner",NA,-5.52121,105.3535,NA,58.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G100000109972,Tarahan Unit 4,operating,subcritical,2007,Tarahan,Commercial/implemented,0.03,Woodchips,NA,200,2021-11-15T00:00:00Z,NA,NA,FGD,LNB,FALSE,TRUE,46,222.63,100,CO2,575864.7951342099,NA,0.6756018501657136,379.2857142857143,6087365.699093129,5000,0.1,591.8272207451652,973.0285714285716,Java-Bali-Sumatra,tarah136,Tarah136,FALSE
Java-Bali-Sumatra,Riau,NA,Tembilahan Unit 1,7,NA,Sumatra,NA,NA,Tested,NA,NA,NA,operating,operating,2015,NA,NA,11,1,3,PLN,SubC,Stoker,0.3,ESP,NA,-0.298165180934061,103.203699465385,NA,58.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,operating,NA,NA,Tembilahan,Tested,0.25,Palm Kernel Shell,"Trial completed on 16 June 2022 for 100% co-firing using palm kernel shell - need to check if operational, not listed in the Implementation table from MEBI",14,2022-06-15T00:00:00Z,NA,NA,none,none,FALSE,TRUE,550,550,100,NOx,103.7058838911753,550,0.6756018501657136,379.2857142857143,497134.8654259388,5000,0.1,41.42790545216156,2.5032857142857146,Java-Bali-Sumatra,tembi139,Tembi139,FALSE
Java-Bali-Sumatra,Riau,NA,Tembilahan Unit 1,7,NA,Sumatra,NA,NA,Tested,NA,NA,NA,operating,operating,2015,NA,NA,11,1,3,PLN,SubC,Stoker,0.3,ESP,NA,-0.298165180934061,103.203699465385,NA,58.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,operating,NA,NA,Tembilahan,Tested,0.25,Palm Kernel Shell,"Trial completed on 16 June 2022 for 100% co-firing using palm kernel shell - need to check if operational, not listed in the Implementation table from MEBI",14,2022-06-15T00:00:00Z,NA,NA,none,none,FALSE,TRUE,550,550,100,SOx,103.7058838911753,550,0.6756018501657136,379.2857142857143,497134.8654259388,5000,0.1,41.42790545216156,2.5032857142857146,Java-Bali-Sumatra,tembi139,Tembi139,FALSE
